example_id,domain,layer,component,hook_name,metric,gold_answer,gold_token_id,gold_token_str,gold_token_count,direct_token_count,structured_token_count,baseline_score,patched_score,delta,valid_example,skip_reason
sci_050,science,31,mlp_out,blocks.31.hook_mlp_out,logit,tectonic plate boundaries,246, t,5,262,262,12.4375,12.40625,-0.03125,True,
bio_001,biology,24,attn_out,blocks.24.hook_attn_out,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.4375,0.0703125,True,
bio_001,biology,24,mlp_out,blocks.24.hook_mlp_out,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.5703125,0.203125,True,
bio_001,biology,25,attn_out,blocks.25.hook_attn_out,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.6640625,0.296875,True,
bio_001,biology,25,mlp_out,blocks.25.hook_mlp_out,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.375,0.0078125,True,
bio_001,biology,29,attn_out,blocks.29.hook_attn_out,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.3515625,-0.015625,True,
bio_001,biology,29,mlp_out,blocks.29.hook_mlp_out,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.421875,0.0546875,True,
bio_001,biology,30,attn_out,blocks.30.hook_attn_out,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.4765625,0.109375,True,
bio_001,biology,30,mlp_out,blocks.30.hook_mlp_out,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.1171875,-0.25,True,
bio_001,biology,31,attn_out,blocks.31.hook_attn_out,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,9.453125,0.0859375,True,
bio_001,biology,31,mlp_out,blocks.31.hook_mlp_out,logit,cellular respiration,7842, cellular,2,249,249,9.3671875,10.40625,1.0390625,True,
bio_002,biology,24,attn_out,blocks.24.hook_attn_out,logit,the digestive system,253, the,3,251,251,14.6484375,14.640625,-0.0078125,True,
bio_002,biology,24,mlp_out,blocks.24.hook_mlp_out,logit,the digestive system,253, the,3,251,251,14.6484375,14.7265625,0.078125,True,
bio_002,biology,25,attn_out,blocks.25.hook_attn_out,logit,the digestive system,253, the,3,251,251,14.6484375,14.5859375,-0.0625,True,
bio_002,biology,25,mlp_out,blocks.25.hook_mlp_out,logit,the digestive system,253, the,3,251,251,14.6484375,14.59375,-0.0546875,True,
bio_002,biology,29,attn_out,blocks.29.hook_attn_out,logit,the digestive system,253, the,3,251,251,14.6484375,14.5859375,-0.0625,True,
bio_002,biology,29,mlp_out,blocks.29.hook_mlp_out,logit,the digestive system,253, the,3,251,251,14.6484375,14.8046875,0.15625,True,
bio_002,biology,30,attn_out,blocks.30.hook_attn_out,logit,the digestive system,253, the,3,251,251,14.6484375,14.6328125,-0.015625,True,
bio_002,biology,30,mlp_out,blocks.30.hook_mlp_out,logit,the digestive system,253, the,3,251,251,14.6484375,14.7578125,0.109375,True,
bio_002,biology,31,attn_out,blocks.31.hook_attn_out,logit,the digestive system,253, the,3,251,251,14.6484375,14.6875,0.0390625,True,
bio_002,biology,31,mlp_out,blocks.31.hook_mlp_out,logit,the digestive system,253, the,3,251,251,14.6484375,14.4296875,-0.21875,True,
bio_009,biology,24,attn_out,blocks.24.hook_attn_out,logit,nerve fibers,11083, nerve,2,253,253,12.734375,12.7265625,-0.0078125,True,
bio_009,biology,24,mlp_out,blocks.24.hook_mlp_out,logit,nerve fibers,11083, nerve,2,253,253,12.734375,12.7421875,0.0078125,True,
bio_009,biology,25,attn_out,blocks.25.hook_attn_out,logit,nerve fibers,11083, nerve,2,253,253,12.734375,12.6484375,-0.0859375,True,
bio_009,biology,25,mlp_out,blocks.25.hook_mlp_out,logit,nerve fibers,11083, nerve,2,253,253,12.734375,12.53125,-0.203125,True,
bio_009,biology,29,attn_out,blocks.29.hook_attn_out,logit,nerve fibers,11083, nerve,2,253,253,12.734375,12.6953125,-0.0390625,True,
bio_009,biology,29,mlp_out,blocks.29.hook_mlp_out,logit,nerve fibers,11083, nerve,2,253,253,12.734375,12.640625,-0.09375,True,
bio_009,biology,30,attn_out,blocks.30.hook_attn_out,logit,nerve fibers,11083, nerve,2,253,253,12.734375,12.7734375,0.0390625,True,
bio_009,biology,30,mlp_out,blocks.30.hook_mlp_out,logit,nerve fibers,11083, nerve,2,253,253,12.734375,13.109375,0.375,True,
bio_009,biology,31,attn_out,blocks.31.hook_attn_out,logit,nerve fibers,11083, nerve,2,253,253,12.734375,12.921875,0.1875,True,
bio_009,biology,31,mlp_out,blocks.31.hook_mlp_out,logit,nerve fibers,11083, nerve,2,253,253,12.734375,13.2890625,0.5546875,True,
bio_011,biology,24,attn_out,blocks.24.hook_attn_out,logit,amino acids,8898, amino,2,243,243,13.6953125,13.8984375,0.203125,True,
bio_011,biology,24,mlp_out,blocks.24.hook_mlp_out,logit,amino acids,8898, amino,2,243,243,13.6953125,13.7265625,0.03125,True,
bio_011,biology,25,attn_out,blocks.25.hook_attn_out,logit,amino acids,8898, amino,2,243,243,13.6953125,13.7265625,0.03125,True,
bio_011,biology,25,mlp_out,blocks.25.hook_mlp_out,logit,amino acids,8898, amino,2,243,243,13.6953125,13.7578125,0.0625,True,
bio_011,biology,29,attn_out,blocks.29.hook_attn_out,logit,amino acids,8898, amino,2,243,243,13.6953125,13.734375,0.0390625,True,
bio_011,biology,29,mlp_out,blocks.29.hook_mlp_out,logit,amino acids,8898, amino,2,243,243,13.6953125,13.8203125,0.125,True,
bio_011,biology,30,attn_out,blocks.30.hook_attn_out,logit,amino acids,8898, amino,2,243,243,13.6953125,13.7421875,0.046875,True,
bio_011,biology,30,mlp_out,blocks.30.hook_mlp_out,logit,amino acids,8898, amino,2,243,243,13.6953125,14.1640625,0.46875,True,
bio_011,biology,31,attn_out,blocks.31.hook_attn_out,logit,amino acids,8898, amino,2,243,243,13.6953125,13.8203125,0.125,True,
bio_011,biology,31,mlp_out,blocks.31.hook_mlp_out,logit,amino acids,8898, amino,2,243,243,13.6953125,14.5859375,0.890625,True,
bio_014,biology,24,attn_out,blocks.24.hook_attn_out,logit,chemical reactions,5793, chemical,2,241,241,12.3359375,12.2890625,-0.046875,True,
bio_014,biology,24,mlp_out,blocks.24.hook_mlp_out,logit,chemical reactions,5793, chemical,2,241,241,12.3359375,12.484375,0.1484375,True,
bio_014,biology,25,attn_out,blocks.25.hook_attn_out,logit,chemical reactions,5793, chemical,2,241,241,12.3359375,12.296875,-0.0390625,True,
bio_014,biology,25,mlp_out,blocks.25.hook_mlp_out,logit,chemical reactions,5793, chemical,2,241,241,12.3359375,12.1796875,-0.15625,True,
bio_014,biology,29,attn_out,blocks.29.hook_attn_out,logit,chemical reactions,5793, chemical,2,241,241,12.3359375,12.3828125,0.046875,True,
bio_014,biology,29,mlp_out,blocks.29.hook_mlp_out,logit,chemical reactions,5793, chemical,2,241,241,12.3359375,12.265625,-0.0703125,True,
bio_014,biology,30,attn_out,blocks.30.hook_attn_out,logit,chemical reactions,5793, chemical,2,241,241,12.3359375,12.453125,0.1171875,True,
bio_014,biology,30,mlp_out,blocks.30.hook_mlp_out,logit,chemical reactions,5793, chemical,2,241,241,12.3359375,12.28125,-0.0546875,True,
bio_014,biology,31,attn_out,blocks.31.hook_attn_out,logit,chemical reactions,5793, chemical,2,241,241,12.3359375,12.4375,0.1015625,True,
bio_014,biology,31,mlp_out,blocks.31.hook_mlp_out,logit,chemical reactions,5793, chemical,2,241,241,12.3359375,13.3515625,1.015625,True,
bio_019,biology,24,attn_out,blocks.24.hook_attn_out,logit,carbon dioxide,6315, carbon,2,247,247,9.6875,10.03125,0.34375,True,
bio_019,biology,24,mlp_out,blocks.24.hook_mlp_out,logit,carbon dioxide,6315, carbon,2,247,247,9.6875,9.8125,0.125,True,
bio_019,biology,25,attn_out,blocks.25.hook_attn_out,logit,carbon dioxide,6315, carbon,2,247,247,9.6875,9.5859375,-0.1015625,True,
bio_019,biology,25,mlp_out,blocks.25.hook_mlp_out,logit,carbon dioxide,6315, carbon,2,247,247,9.6875,9.625,-0.0625,True,
bio_019,biology,29,attn_out,blocks.29.hook_attn_out,logit,carbon dioxide,6315, carbon,2,247,247,9.6875,9.734375,0.046875,True,
bio_019,biology,29,mlp_out,blocks.29.hook_mlp_out,logit,carbon dioxide,6315, carbon,2,247,247,9.6875,9.59375,-0.09375,True,
bio_019,biology,30,attn_out,blocks.30.hook_attn_out,logit,carbon dioxide,6315, carbon,2,247,247,9.6875,9.8515625,0.1640625,True,
bio_019,biology,30,mlp_out,blocks.30.hook_mlp_out,logit,carbon dioxide,6315, carbon,2,247,247,9.6875,9.7734375,0.0859375,True,
bio_019,biology,31,attn_out,blocks.31.hook_attn_out,logit,carbon dioxide,6315, carbon,2,247,247,9.6875,9.8359375,0.1484375,True,
bio_019,biology,31,mlp_out,blocks.31.hook_mlp_out,logit,carbon dioxide,6315, carbon,2,247,247,9.6875,10.9609375,1.2734375,True,
bio_020,biology,24,attn_out,blocks.24.hook_attn_out,logit,the vestibular system,253, the,4,250,250,13.890625,13.890625,0.0,True,
bio_020,biology,24,mlp_out,blocks.24.hook_mlp_out,logit,the vestibular system,253, the,4,250,250,13.890625,13.96875,0.078125,True,
bio_020,biology,25,attn_out,blocks.25.hook_attn_out,logit,the vestibular system,253, the,4,250,250,13.890625,13.890625,0.0,True,
bio_020,biology,25,mlp_out,blocks.25.hook_mlp_out,logit,the vestibular system,253, the,4,250,250,13.890625,13.734375,-0.15625,True,
bio_020,biology,29,attn_out,blocks.29.hook_attn_out,logit,the vestibular system,253, the,4,250,250,13.890625,13.8671875,-0.0234375,True,
bio_020,biology,29,mlp_out,blocks.29.hook_mlp_out,logit,the vestibular system,253, the,4,250,250,13.890625,13.9921875,0.1015625,True,
bio_020,biology,30,attn_out,blocks.30.hook_attn_out,logit,the vestibular system,253, the,4,250,250,13.890625,13.90625,0.015625,True,
bio_020,biology,30,mlp_out,blocks.30.hook_mlp_out,logit,the vestibular system,253, the,4,250,250,13.890625,14.109375,0.21875,True,
bio_020,biology,31,attn_out,blocks.31.hook_attn_out,logit,the vestibular system,253, the,4,250,250,13.890625,13.9453125,0.0546875,True,
bio_020,biology,31,mlp_out,blocks.31.hook_mlp_out,logit,the vestibular system,253, the,4,250,250,13.890625,13.6875,-0.203125,True,
bio_022,biology,24,attn_out,blocks.24.hook_attn_out,logit,tendons,5257, tend,2,241,241,10.90625,11.171875,0.265625,True,
bio_022,biology,24,mlp_out,blocks.24.hook_mlp_out,logit,tendons,5257, tend,2,241,241,10.90625,11.0234375,0.1171875,True,
bio_022,biology,25,attn_out,blocks.25.hook_attn_out,logit,tendons,5257, tend,2,241,241,10.90625,11.140625,0.234375,True,
bio_022,biology,25,mlp_out,blocks.25.hook_mlp_out,logit,tendons,5257, tend,2,241,241,10.90625,10.90625,0.0,True,
bio_022,biology,29,attn_out,blocks.29.hook_attn_out,logit,tendons,5257, tend,2,241,241,10.90625,10.796875,-0.109375,True,
bio_022,biology,29,mlp_out,blocks.29.hook_mlp_out,logit,tendons,5257, tend,2,241,241,10.90625,11.0078125,0.1015625,True,
bio_022,biology,30,attn_out,blocks.30.hook_attn_out,logit,tendons,5257, tend,2,241,241,10.90625,10.953125,0.046875,True,
bio_022,biology,30,mlp_out,blocks.30.hook_mlp_out,logit,tendons,5257, tend,2,241,241,10.90625,10.8203125,-0.0859375,True,
bio_022,biology,31,attn_out,blocks.31.hook_attn_out,logit,tendons,5257, tend,2,241,241,10.90625,10.984375,0.078125,True,
bio_022,biology,31,mlp_out,blocks.31.hook_mlp_out,logit,tendons,5257, tend,2,241,241,10.90625,11.28125,0.375,True,
bio_024,biology,24,attn_out,blocks.24.hook_attn_out,logit,the kidneys,253, the,2,259,259,14.6796875,14.765625,0.0859375,True,
bio_024,biology,24,mlp_out,blocks.24.hook_mlp_out,logit,the kidneys,253, the,2,259,259,14.6796875,14.75,0.0703125,True,
bio_024,biology,25,attn_out,blocks.25.hook_attn_out,logit,the kidneys,253, the,2,259,259,14.6796875,14.6953125,0.015625,True,
bio_024,biology,25,mlp_out,blocks.25.hook_mlp_out,logit,the kidneys,253, the,2,259,259,14.6796875,14.6328125,-0.046875,True,
bio_024,biology,29,attn_out,blocks.29.hook_attn_out,logit,the kidneys,253, the,2,259,259,14.6796875,14.6484375,-0.03125,True,
bio_024,biology,29,mlp_out,blocks.29.hook_mlp_out,logit,the kidneys,253, the,2,259,259,14.6796875,14.7578125,0.078125,True,
bio_024,biology,30,attn_out,blocks.30.hook_attn_out,logit,the kidneys,253, the,2,259,259,14.6796875,14.65625,-0.0234375,True,
bio_024,biology,30,mlp_out,blocks.30.hook_mlp_out,logit,the kidneys,253, the,2,259,259,14.6796875,14.5546875,-0.125,True,
bio_024,biology,31,attn_out,blocks.31.hook_attn_out,logit,the kidneys,253, the,2,259,259,14.6796875,14.75,0.0703125,True,
bio_024,biology,31,mlp_out,blocks.31.hook_mlp_out,logit,the kidneys,253, the,2,259,259,14.6796875,14.84375,0.1640625,True,
bio_027,biology,24,attn_out,blocks.24.hook_attn_out,logit,CO2,6392, CO,2,271,271,11.3671875,11.5625,0.1953125,True,
bio_027,biology,24,mlp_out,blocks.24.hook_mlp_out,logit,CO2,6392, CO,2,271,271,11.3671875,11.5390625,0.171875,True,
bio_027,biology,25,attn_out,blocks.25.hook_attn_out,logit,CO2,6392, CO,2,271,271,11.3671875,11.0546875,-0.3125,True,
bio_027,biology,25,mlp_out,blocks.25.hook_mlp_out,logit,CO2,6392, CO,2,271,271,11.3671875,11.1796875,-0.1875,True,
bio_027,biology,29,attn_out,blocks.29.hook_attn_out,logit,CO2,6392, CO,2,271,271,11.3671875,11.2734375,-0.09375,True,
bio_027,biology,29,mlp_out,blocks.29.hook_mlp_out,logit,CO2,6392, CO,2,271,271,11.3671875,11.1953125,-0.171875,True,
bio_027,biology,30,attn_out,blocks.30.hook_attn_out,logit,CO2,6392, CO,2,271,271,11.3671875,11.5546875,0.1875,True,
bio_027,biology,30,mlp_out,blocks.30.hook_mlp_out,logit,CO2,6392, CO,2,271,271,11.3671875,11.3125,-0.0546875,True,
bio_027,biology,31,attn_out,blocks.31.hook_attn_out,logit,CO2,6392, CO,2,271,271,11.3671875,11.53125,0.1640625,True,
bio_027,biology,31,mlp_out,blocks.31.hook_mlp_out,logit,CO2,6392, CO,2,271,271,11.3671875,11.7734375,0.40625,True,
bio_035,biology,24,attn_out,blocks.24.hook_attn_out,logit,calcium,11672, calcium,1,252,252,12.015625,12.140625,0.125,True,
bio_035,biology,24,mlp_out,blocks.24.hook_mlp_out,logit,calcium,11672, calcium,1,252,252,12.015625,12.3046875,0.2890625,True,
bio_035,biology,25,attn_out,blocks.25.hook_attn_out,logit,calcium,11672, calcium,1,252,252,12.015625,11.9765625,-0.0390625,True,
bio_035,biology,25,mlp_out,blocks.25.hook_mlp_out,logit,calcium,11672, calcium,1,252,252,12.015625,11.9453125,-0.0703125,True,
bio_035,biology,29,attn_out,blocks.29.hook_attn_out,logit,calcium,11672, calcium,1,252,252,12.015625,12.0078125,-0.0078125,True,
bio_035,biology,29,mlp_out,blocks.29.hook_mlp_out,logit,calcium,11672, calcium,1,252,252,12.015625,12.0078125,-0.0078125,True,
bio_035,biology,30,attn_out,blocks.30.hook_attn_out,logit,calcium,11672, calcium,1,252,252,12.015625,12.2734375,0.2578125,True,
bio_035,biology,30,mlp_out,blocks.30.hook_mlp_out,logit,calcium,11672, calcium,1,252,252,12.015625,11.9296875,-0.0859375,True,
bio_035,biology,31,attn_out,blocks.31.hook_attn_out,logit,calcium,11672, calcium,1,252,252,12.015625,12.109375,0.09375,True,
bio_035,biology,31,mlp_out,blocks.31.hook_mlp_out,logit,calcium,11672, calcium,1,252,252,12.015625,12.5390625,0.5234375,True,
bio_036,biology,24,attn_out,blocks.24.hook_attn_out,logit,the circulatory system,253, the,4,248,248,13.7890625,13.765625,-0.0234375,True,
bio_036,biology,24,mlp_out,blocks.24.hook_mlp_out,logit,the circulatory system,253, the,4,248,248,13.7890625,13.78125,-0.0078125,True,
bio_036,biology,25,attn_out,blocks.25.hook_attn_out,logit,the circulatory system,253, the,4,248,248,13.7890625,13.8046875,0.015625,True,
bio_036,biology,25,mlp_out,blocks.25.hook_mlp_out,logit,the circulatory system,253, the,4,248,248,13.7890625,13.6953125,-0.09375,True,
bio_036,biology,29,attn_out,blocks.29.hook_attn_out,logit,the circulatory system,253, the,4,248,248,13.7890625,13.8203125,0.03125,True,
bio_036,biology,29,mlp_out,blocks.29.hook_mlp_out,logit,the circulatory system,253, the,4,248,248,13.7890625,13.890625,0.1015625,True,
bio_036,biology,30,attn_out,blocks.30.hook_attn_out,logit,the circulatory system,253, the,4,248,248,13.7890625,13.828125,0.0390625,True,
bio_036,biology,30,mlp_out,blocks.30.hook_mlp_out,logit,the circulatory system,253, the,4,248,248,13.7890625,13.671875,-0.1171875,True,
bio_036,biology,31,attn_out,blocks.31.hook_attn_out,logit,the circulatory system,253, the,4,248,248,13.7890625,13.8046875,0.015625,True,
bio_036,biology,31,mlp_out,blocks.31.hook_mlp_out,logit,the circulatory system,253, the,4,248,248,13.7890625,13.7734375,-0.015625,True,
bio_043,biology,24,attn_out,blocks.24.hook_attn_out,logit,the pupil,253, the,2,259,259,13.9296875,13.890625,-0.0390625,True,
bio_043,biology,24,mlp_out,blocks.24.hook_mlp_out,logit,the pupil,253, the,2,259,259,13.9296875,13.859375,-0.0703125,True,
bio_043,biology,25,attn_out,blocks.25.hook_attn_out,logit,the pupil,253, the,2,259,259,13.9296875,14.0,0.0703125,True,
bio_043,biology,25,mlp_out,blocks.25.hook_mlp_out,logit,the pupil,253, the,2,259,259,13.9296875,13.890625,-0.0390625,True,
bio_043,biology,29,attn_out,blocks.29.hook_attn_out,logit,the pupil,253, the,2,259,259,13.9296875,13.921875,-0.0078125,True,
bio_043,biology,29,mlp_out,blocks.29.hook_mlp_out,logit,the pupil,253, the,2,259,259,13.9296875,13.9296875,0.0,True,
bio_043,biology,30,attn_out,blocks.30.hook_attn_out,logit,the pupil,253, the,2,259,259,13.9296875,13.9921875,0.0625,True,
bio_043,biology,30,mlp_out,blocks.30.hook_mlp_out,logit,the pupil,253, the,2,259,259,13.9296875,13.9765625,0.046875,True,
bio_043,biology,31,attn_out,blocks.31.hook_attn_out,logit,the pupil,253, the,2,259,259,13.9296875,14.078125,0.1484375,True,
bio_043,biology,31,mlp_out,blocks.31.hook_mlp_out,logit,the pupil,253, the,2,259,259,13.9296875,14.7109375,0.78125,True,
bio_044,biology,24,attn_out,blocks.24.hook_attn_out,logit,arthropods,14665, arth,3,263,263,10.9765625,11.3125,0.3359375,True,
bio_044,biology,24,mlp_out,blocks.24.hook_mlp_out,logit,arthropods,14665, arth,3,263,263,10.9765625,11.2890625,0.3125,True,
bio_044,biology,25,attn_out,blocks.25.hook_attn_out,logit,arthropods,14665, arth,3,263,263,10.9765625,10.84375,-0.1328125,True,
bio_044,biology,25,mlp_out,blocks.25.hook_mlp_out,logit,arthropods,14665, arth,3,263,263,10.9765625,11.046875,0.0703125,True,
bio_044,biology,29,attn_out,blocks.29.hook_attn_out,logit,arthropods,14665, arth,3,263,263,10.9765625,10.828125,-0.1484375,True,
bio_044,biology,29,mlp_out,blocks.29.hook_mlp_out,logit,arthropods,14665, arth,3,263,263,10.9765625,11.0078125,0.03125,True,
bio_044,biology,30,attn_out,blocks.30.hook_attn_out,logit,arthropods,14665, arth,3,263,263,10.9765625,11.0703125,0.09375,True,
bio_044,biology,30,mlp_out,blocks.30.hook_mlp_out,logit,arthropods,14665, arth,3,263,263,10.9765625,11.265625,0.2890625,True,
bio_044,biology,31,attn_out,blocks.31.hook_attn_out,logit,arthropods,14665, arth,3,263,263,10.9765625,11.109375,0.1328125,True,
bio_044,biology,31,mlp_out,blocks.31.hook_mlp_out,logit,arthropods,14665, arth,3,263,263,10.9765625,11.1015625,0.125,True,
cul_023,culture,24,attn_out,blocks.24.hook_attn_out,logit,democracy,14483, democracy,1,260,260,12.6953125,12.6015625,-0.09375,True,
cul_023,culture,24,mlp_out,blocks.24.hook_mlp_out,logit,democracy,14483, democracy,1,260,260,12.6953125,13.2421875,0.546875,True,
cul_023,culture,25,attn_out,blocks.25.hook_attn_out,logit,democracy,14483, democracy,1,260,260,12.6953125,12.65625,-0.0390625,True,
cul_023,culture,25,mlp_out,blocks.25.hook_mlp_out,logit,democracy,14483, democracy,1,260,260,12.6953125,12.6484375,-0.046875,True,
cul_023,culture,29,attn_out,blocks.29.hook_attn_out,logit,democracy,14483, democracy,1,260,260,12.6953125,12.78125,0.0859375,True,
cul_023,culture,29,mlp_out,blocks.29.hook_mlp_out,logit,democracy,14483, democracy,1,260,260,12.6953125,12.5,-0.1953125,True,
cul_023,culture,30,attn_out,blocks.30.hook_attn_out,logit,democracy,14483, democracy,1,260,260,12.6953125,12.8046875,0.109375,True,
cul_023,culture,30,mlp_out,blocks.30.hook_mlp_out,logit,democracy,14483, democracy,1,260,260,12.6953125,13.1484375,0.453125,True,
cul_023,culture,31,attn_out,blocks.31.hook_attn_out,logit,democracy,14483, democracy,1,260,260,12.6953125,12.8203125,0.125,True,
cul_023,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,democracy,14483, democracy,1,260,260,12.6953125,13.0546875,0.359375,True,
cul_032,culture,24,attn_out,blocks.24.hook_attn_out,logit,the Mediterranean Sea,253, the,3,252,252,12.0078125,11.9609375,-0.046875,True,
cul_032,culture,24,mlp_out,blocks.24.hook_mlp_out,logit,the Mediterranean Sea,253, the,3,252,252,12.0078125,12.1953125,0.1875,True,
cul_032,culture,25,attn_out,blocks.25.hook_attn_out,logit,the Mediterranean Sea,253, the,3,252,252,12.0078125,12.015625,0.0078125,True,
cul_032,culture,25,mlp_out,blocks.25.hook_mlp_out,logit,the Mediterranean Sea,253, the,3,252,252,12.0078125,12.1796875,0.171875,True,
cul_032,culture,29,attn_out,blocks.29.hook_attn_out,logit,the Mediterranean Sea,253, the,3,252,252,12.0078125,12.015625,0.0078125,True,
cul_032,culture,29,mlp_out,blocks.29.hook_mlp_out,logit,the Mediterranean Sea,253, the,3,252,252,12.0078125,12.0390625,0.03125,True,
cul_032,culture,30,attn_out,blocks.30.hook_attn_out,logit,the Mediterranean Sea,253, the,3,252,252,12.0078125,12.109375,0.1015625,True,
cul_032,culture,30,mlp_out,blocks.30.hook_mlp_out,logit,the Mediterranean Sea,253, the,3,252,252,12.0078125,11.8046875,-0.203125,True,
cul_032,culture,31,attn_out,blocks.31.hook_attn_out,logit,the Mediterranean Sea,253, the,3,252,252,12.0078125,12.0390625,0.03125,True,
cul_032,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,the Mediterranean Sea,253, the,3,252,252,12.0078125,12.1328125,0.125,True,
cul_033,culture,24,attn_out,blocks.24.hook_attn_out,logit,South America,3684, South,2,252,252,14.359375,14.3046875,-0.0546875,True,
cul_033,culture,24,mlp_out,blocks.24.hook_mlp_out,logit,South America,3684, South,2,252,252,14.359375,14.2421875,-0.1171875,True,
cul_033,culture,25,attn_out,blocks.25.hook_attn_out,logit,South America,3684, South,2,252,252,14.359375,14.53125,0.171875,True,
cul_033,culture,25,mlp_out,blocks.25.hook_mlp_out,logit,South America,3684, South,2,252,252,14.359375,14.34375,-0.015625,True,
cul_033,culture,29,attn_out,blocks.29.hook_attn_out,logit,South America,3684, South,2,252,252,14.359375,14.3828125,0.0234375,True,
cul_033,culture,29,mlp_out,blocks.29.hook_mlp_out,logit,South America,3684, South,2,252,252,14.359375,14.140625,-0.21875,True,
cul_033,culture,30,attn_out,blocks.30.hook_attn_out,logit,South America,3684, South,2,252,252,14.359375,14.375,0.015625,True,
cul_033,culture,30,mlp_out,blocks.30.hook_mlp_out,logit,South America,3684, South,2,252,252,14.359375,14.5078125,0.1484375,True,
cul_033,culture,31,attn_out,blocks.31.hook_attn_out,logit,South America,3684, South,2,252,252,14.359375,14.484375,0.125,True,
cul_033,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,South America,3684, South,2,252,252,14.359375,14.828125,0.46875,True,
cul_039,culture,24,attn_out,blocks.24.hook_attn_out,logit,1147,11601, 114,2,259,259,11.1015625,11.09375,-0.0078125,True,
cul_039,culture,24,mlp_out,blocks.24.hook_mlp_out,logit,1147,11601, 114,2,259,259,11.1015625,11.1640625,0.0625,True,
cul_039,culture,25,attn_out,blocks.25.hook_attn_out,logit,1147,11601, 114,2,259,259,11.1015625,11.3515625,0.25,True,
cul_039,culture,25,mlp_out,blocks.25.hook_mlp_out,logit,1147,11601, 114,2,259,259,11.1015625,11.1328125,0.03125,True,
cul_039,culture,29,attn_out,blocks.29.hook_attn_out,logit,1147,11601, 114,2,259,259,11.1015625,11.671875,0.5703125,True,
cul_039,culture,29,mlp_out,blocks.29.hook_mlp_out,logit,1147,11601, 114,2,259,259,11.1015625,11.046875,-0.0546875,True,
cul_039,culture,30,attn_out,blocks.30.hook_attn_out,logit,1147,11601, 114,2,259,259,11.1015625,11.1875,0.0859375,True,
cul_039,culture,30,mlp_out,blocks.30.hook_mlp_out,logit,1147,11601, 114,2,259,259,11.1015625,10.90625,-0.1953125,True,
cul_039,culture,31,attn_out,blocks.31.hook_attn_out,logit,1147,11601, 114,2,259,259,11.1015625,11.1953125,0.09375,True,
cul_039,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,1147,11601, 114,2,259,259,11.1015625,11.5859375,0.484375,True,
cul_042,culture,24,attn_out,blocks.24.hook_attn_out,logit,the West Bank,253, the,3,263,263,12.90625,12.90625,0.0,True,
cul_042,culture,24,mlp_out,blocks.24.hook_mlp_out,logit,the West Bank,253, the,3,263,263,12.90625,13.0703125,0.1640625,True,
cul_042,culture,25,attn_out,blocks.25.hook_attn_out,logit,the West Bank,253, the,3,263,263,12.90625,12.875,-0.03125,True,
cul_042,culture,25,mlp_out,blocks.25.hook_mlp_out,logit,the West Bank,253, the,3,263,263,12.90625,12.8984375,-0.0078125,True,
cul_042,culture,29,attn_out,blocks.29.hook_attn_out,logit,the West Bank,253, the,3,263,263,12.90625,12.90625,0.0,True,
cul_042,culture,29,mlp_out,blocks.29.hook_mlp_out,logit,the West Bank,253, the,3,263,263,12.90625,12.796875,-0.109375,True,
cul_042,culture,30,attn_out,blocks.30.hook_attn_out,logit,the West Bank,253, the,3,263,263,12.90625,13.0,0.09375,True,
cul_042,culture,30,mlp_out,blocks.30.hook_mlp_out,logit,the West Bank,253, the,3,263,263,12.90625,12.828125,-0.078125,True,
cul_042,culture,31,attn_out,blocks.31.hook_attn_out,logit,the West Bank,253, the,3,263,263,12.90625,12.9375,0.03125,True,
cul_042,culture,31,mlp_out,blocks.31.hook_mlp_out,logit,the West Bank,253, the,3,263,263,12.90625,12.546875,-0.359375,True,
